# cell_data_id, row_data_id, sheet_config_id, Submission Date, Submitted By, ExperimentID, SiteID, StrainID, SourceID, BatchID, DATETIME, Sample Time, Hours After Innoc _Batch_, Days After Innoc _Batch_, Experiment Duration _Days_, PondID, Depth _cm_, pH _manual_, Salinity _manual_, Temp _manual_, NO3 -N mg_L _1_, NO3 -N mg_L _2_, NO3 -N mg_L _3_, NO3 -N mg_L Avg, NO3 -N mg_L Stdev, NO3 -N mg_L RSD, PO4 mg P_L dup1, PO4 mg P_L dup2, PO4 - P mg _L dup3, PO4 - P mg_L Avg, PO4 mg P_L Stdev, PO4 mg P_L RSD, N_P, Analytical Sample Pulled _1 - yes_ blank-no_, Volume Pulled for Analytical Sample _L_, Analytical Sample ID, Freeze Dried Biomass for Analytical _g_, TrackingID, filter ID dup 1, filter ID dup 2, filter ID dup 3, mL filtered dup 1, mL filtered dup 2, mL filtered dup 3, filter _g_ dup 1, filter _g_ dup 2, filter _g_ dup 3, filter + biomass _g_ dup 1, filter + biomass _g_ dup 2, filter + biomass _g_ dup 3, filter + ash _g_ dup 1, filter + ash _g_ dup 2, filter + ash _g_ dup 3, biomass _g_ dup 1, biomass _g_ dup 2, biomass _g_ dup 3, ash _g_ dup 1, ash _g_ dup 2, ash _g_ dup 3, dw _g_L_ dup 1, dw _g_L_ dup 2, dw _g_L_ dup 3, Average DW _g_L_, STDEV DW, RSD DW, afdw _g_L_ dup 1, afdw _g_L_ dup 2, afdw _g_L_ dup 3, Average AFDW _g_L_, STDEV AFDW, RSD AFDW, %ASH dup 1, %ASH dup 2, %ASH dup 3, %ASH, initials, Optical Density Dilution Multiplication Factor, OD750 dup 1, OD750 dup 2, OD750 dup 3, Average OD750, OD750 %RSD, lnOD, OD750 Initials
11017, 155177, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-10 08:00:00, 1899-12-31 08:00:00, 736.5, 30.6875, 30.6875, POND1, 24.4, 7.91, 33.5, 23.5, 38.4, , , 38.4, , , , , , , , , , , , , , , Z3, 9A, 6A, 30, 33, 32, 1.4239, 1.542, 1.5456, 1.4307, 1.5487, 1.5529, 1.425, 1.5425, 1.5467, 0.00680000000000014, 0.00669999999999993, 0.00729999999999986, 0.0011000000000001, 0.000499999999999945, 0.00109999999999988, 0.226666666666671, 0.223333333333331, 0.243333333333329, 0.23111111111111, 0.0107151675122117, 4.63637055816853, 0.130916618337067, 2.82368755246305, 0.193749999999999, 1.04945139026671, 1.53685473545704, 146.443632331218, 16.1764705882364, 7.46268656716344, 15.0684931506836, 12.9025501020278, , 2, 0.26, 0.258, 0.258, 0.517333333333333, 0.223202423655783, -0.659067866907083, 
11018, 155178, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-10 08:00:00, 1899-12-31 08:00:00, 736.5, 30.6875, 30.6875, POND2, 24.4, 8.2, 33.7, 23.6, 68, , , 68, , , , , , , , , , , , , , , B1, O15, X13, 36, 36, 39, 1.4375, 1.4268, 1.4238, 1.4451, 1.4344, 1.4316, 1.4391, 1.4285, 1.4255, 0.00760000000000005, 0.00759999999999983, 0.00780000000000003, 0.00160000000000005, 0.00170000000000003, 0.00170000000000003, 0.211111111111113, 0.211111111111106, 0.216666666666667, 0.212962962962962, 0.00320750149549934, 1.50613113701709, 0.122185573502034, 8.11254548153248, 0.156410256410256, 2.79704710381492, 4.60338843514954, 164.580297159491, 21.0526315789478, 22.3684210526325, 21.7948717948722, 21.7386414754842, , 2, 0.255, 0.255, 0.258, 0.512, 0.338291173353297, -0.669430653942629, 
11019, 155179, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-10 08:00:00, 1899-12-31 08:00:00, 736.5, 30.6875, 30.6875, POND3, 24.3, 7.77, 35.9, 23.6, 67, , , 67, , , , , , , , , , , , , , , X12, X11, 8A, 40.5, 43.5, 40.5, 1.4222, 1.4186, 1.5423, 1.4289, 1.4261, 1.5495, 1.4236, 1.4202, 1.5441, 0.00670000000000015, 0.00749999999999984, 0.0072000000000001, 0.00140000000000007, 0.00159999999999982, 0.00180000000000002, 0.165432098765436, 0.185185185185181, 0.17777777777778, 0.176131687242799, 0.0099788935415455, 5.66558675372792, 0.0964070588872221, 1.70162532281033, 0.133333333333335, 0.643788571676963, 0.916299531524719, 142.329263338414, 20.8955223880602, 21.3333333333314, 25, 22.4096185737972, , 2, 0.164, 0.163, 0.164, 0.327333333333333, 0.176379919304367, -1.11677625929578, 
11020, 155180, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-10 08:00:00, 1899-12-31 08:00:00, 736.5, 30.6875, 30.6875, POND4, 24.4, 8.32, 34.4, 23.6, 28.8, , , 28.8, , , , , , , , , , , , , , , Z10, S6, C4, 42.5, 43, 44, 1.4198, 1.4113, 1.432, 1.4296, 1.4212, 1.4418, 1.4213, 1.4129, 1.4334, 0.00980000000000003, 0.00990000000000002, 0.00980000000000003, 0.00150000000000006, 0.00160000000000005, 0.00140000000000007, 0.230588235294118, 0.232941176470589, 0.230588235294118, 0.231372549019609, 0.00135847122162249, 0.587135866972429, 0.13257285787446, 22.5795876784147, 0.19090909090909, 7.6343565423994, 12.9429826956815, 169.535999842282, 15.3061224489801, 16.1616161616166, 14.2857142857149, 15.2511509654372, , 2, 0.3, 0.3, 0.3, 0.6, 0, -0.510825623765991, 
11021, 155181, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-10 08:00:00, 1899-12-31 08:00:00, 736.5, 30.6875, 30.6875, POND5, 24.2, 7.71, 34, 23.6, 34.1, , , 34.1, , , , , , , , , , , , , , , S11, O9, O3, 39.3, 32, 33, 1.4123, 1.414, 1.4433, 1.4198, 1.42, 1.4499, 1.4136, 1.4149, 1.4447, 0.00749999999999984, 0.00600000000000001, 0.00659999999999994, 0.00129999999999986, 0.000900000000000123, 0.00140000000000007, 0.190839694656485, 0.152671755725191, 0.167938931297708, 0.170483460559795, 0.0192107746444527, 11.2684096048806, 0.0866121283988591, 0.768627796076435, 0.157575757575754, 0.337605227350349, 0.374959064738958, 111.064353973952, 17.3333333333318, 15.000000000002, 21.2121212121224, 17.8484848484854, , 2, 0.182, 0.184, 0.182, 0.365333333333333, 0.316067665614759, -1.00694510014229, 
11022, 155182, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-10 08:00:00, 1899-12-31 08:00:00, 736.5, 30.6875, 30.6875, POND6, 24.2, 8.01, 35.6, 23.6, 67, , , 67, , , , , , , , , , , , , , , O12, 21A, X17, 29, 33, 36, 1.4192, 1.5401, 1.4384, 1.4242, 1.5457, 1.4444, 1.4204, 1.5412, 1.4397, 0.00499999999999989, 0.00560000000000005, 0.00600000000000001, 0.00120000000000009, 0.00109999999999988, 0.00130000000000008, 0.172413793103445, 0.193103448275864, 0.206896551724138, 0.190804597701149, 0.0173559412305096, 9.09618606659242, 0.10509442614624, 1.15536803421624, 0.130555555555554, 0.463672671972677, 0.599161015829333, 129.220687792581, 24.0000000000023, 19.6428571428548, 21.666666666668, 21.7698412698417, , 2, 0.183, 0.182, 0.182, 0.364666666666667, 0.158322742922201, -1.00877158466832, 
11023, 155183, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-10 10:30:00, 1899-12-31 10:30:00, 738.999999999942, 30.7916666666642, 30.7916666666642, POND1, , , , , 23, , , 23, , , , , , , , , , , , , , , O6, 22A, O4, 49, 48, 47.3, 1.4292, 1.5476, 1.4248, 1.4358, 1.5544, 1.4311, 1.4306, 1.5492, 1.4261, 0.00659999999999994, 0.00679999999999992, 0.00629999999999997, 0.00140000000000007, 0.00159999999999982, 0.00129999999999986, 0.134693877551019, 0.13877551020408, 0.128571428571428, 0.134013605442176, 0.00513594179270062, 3.83240326663451, 0.0728873432921669, 1.90187039883656, 0.105708245243131, 0.693488662457284, 1.04661794295361, 150.920699877784, 21.2121212121224, 23.5294117647036, 20.6349206349184, 21.7921512039148, , 2, 0.134, 0.134, 0.134, 0.268, 0, -1.31676829847128, 
11024, 155184, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-10 10:30:00, 1899-12-31 10:30:00, 738.999999999942, 30.7916666666642, 30.7916666666642, POND4, , , , , 24.4, , , 24.4, , , , , , , , , , , , , , , 15A, X20, C2, 47, 46, 47, 1.5525, 1.4172, 1.4307, 1.5593, 1.424, 1.4377, 1.554, 1.4186, 1.4322, 0.00679999999999992, 0.00679999999999992, 0.0069999999999999, 0.00150000000000006, 0.00140000000000007, 0.00149999999999983, 0.144680851063828, 0.144680851063828, 0.148936170212764, 0.14609929078014, 0.0024568096561258, 1.68160272579486, 0.0837629724654232, 4.98113919420712, 0.117021276595746, 1.72730781442276, 2.81794970053591, 163.141142360757, 22.0588235294129, 20.5882352941189, 21.4285714285694, 21.3585434173671, , 2, 0.17, 0.171, 0.172, 0.342, 0.29239766081871, -1.07294454191953, 
11025, 155185, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-10 10:30:00, 1899-12-31 10:30:00, 738.999999999942, 30.7916666666642, 30.7916666666642, POND5, , , , , 25.8, , , 25.8, , , , , , , , , , , , , , , X4, B5, B7, 50, 50, 48, 1.4253, 1.4336, 1.4352, 1.4311, 1.4395, 1.4404, 1.4269, 1.4351, 1.4364, 0.00580000000000003, 0.00590000000000002, 0.00519999999999987, 0.00160000000000005, 0.00150000000000006, 0.00119999999999987, 0.116000000000001, 0.118, 0.103999999999997, 0.112666666666666, 0.00757187779440207, 6.7206015926646, 0.0583358216297587, 0.868014876725189, 0.0833333333333334, 0.336561343896094, 0.460421939165845, 136.801788891118, 27.5862068965524, 25.4237288135602, 23.0769230769211, 25.3622862623446, , 2, 0.09, 0.092, 0.091, 0.182, 0.54945054945055, -1.70374859190534, 
11026, 155186, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-13 08:00:00, 1899-12-31 08:00:00, 808.5, 33.6875, 33.6875, POND1, 22.9, 8, 34.1, 24, 66, , , 66, , , , , , , , , , , , , , , X8, 13A, O17, 45.7, 48, 46, 1.4258, 1.5445, 1.4246, 1.4337, 1.5531, 1.4329, 1.4271, 1.5462, 1.4262, 0.00790000000000002, 0.00859999999999994, 0.00829999999999997, 0.00130000000000008, 0.00170000000000003, 0.00159999999999982, 0.172866520787747, 0.188183807439824, 0.181619256017505, 0.180889861415025, 0.00768464898092748, 4.24824748098855, 0.100211297729511, 2.3588855917168, 0.145652173913047, 0.868249687786451, 1.29112848581067, 148.704745187104, 16.4556962025326, 19.7674418604657, 19.2771084337329, 18.500082165577, , 2, 0.138, 0.137, 0.138, 0.275333333333333, 0.209691381061608, -1.28977279412927, 
11027, 155187, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-13 08:00:00, 1899-12-31 08:00:00, 808.5, 33.6875, 33.6875, POND2, 22.6, 8.5, 33.2, 24.1, 58, , , 58, , , , , , , , , , , , , , , X14, S3, S2, 30, 32, 33, 1.4225, 1.4179, 1.417, 1.432, 1.4281, 1.4273, 1.4242, 1.4197, 1.4187, 0.00949999999999984, 0.0102, 0.0103, 0.00169999999999981, 0.00180000000000002, 0.00170000000000003, 0.316666666666661, 0.339999999999999, 0.343333333333333, 0.333333333333331, 0.0145296631451382, 4.3588989435415, 0.187014987659051, 4.2904180638587, 0.260606060606059, 1.57934637070794, 2.34814526926187, 148.678295832555, 17.8947368421036, 17.6470588235297, 16.5048543689324, 17.3488833448552, , 2, 0.388, 0.388, 0.388, 0.776, 8.76121105354715e-15, -0.253602758798918, 
11028, 155188, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-13 08:00:00, 1899-12-31 08:00:00, 808.5, 33.6875, 33.6875, POND3, 22.6, 7.68, 36.1, 24.2, 66, , , 66, , , , , , , , , , , , , , , B3, 25A, S4, 46, 48, 49, 1.4368, 1.5339, 1.416, 1.4461, 1.5436, 1.426, 1.4382, 1.5352, 1.4177, 0.00929999999999986, 0.00970000000000004, 0.01, 0.00139999999999985, 0.00129999999999986, 0.00170000000000003, 0.202173913043475, 0.210869565217392, 0.217391304347826, 0.210144927536231, 0.00763453170496742, 3.63298405270865, 0.119066419885554, 3.27737248933922, 0.16938775510204, 1.18860888810894, 1.80909731511682, 152.202909907149, 15.0537634408588, 13.4020618556686, 17.0000000000003, 15.1519417655092, , 2, 0.13, 0.13, 0.13, 0.26, 0, -1.34707364796661, 
11029, 155189, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-13 08:00:00, 1899-12-31 08:00:00, 808.5, 33.6875, 33.6875, POND4, 22.9, 8.38, 35.2, 24.1, 72, 72, , 72, 72, , , , , , , , , , , , , , X10, O2, O13, 34, 32.5, 35, 1.429, 1.4327, 1.4191, 1.4371, 1.441, 1.4278, 1.4304, 1.4343, 1.4206, 0.0081, 0.00829999999999997, 0.00869999999999993, 0.00139999999999985, 0.00159999999999982, 0.00150000000000006, 0.238235294117647, 0.244117647058823, 0.255882352941174, 0.246078431372548, 0.00898544253912809, 3.65145473701621, 0.139801816033844, 3.82866079693166, 0.205714285714282, 1.39139229955993, 2.11099370193881, 151.7180814215, 17.2839506172821, 19.2771084337329, 17.2413793103456, 17.9341461204535, , 2, 0.289, 0.29, 0.289, 0.578666666666667, 0.0997725119567327, -0.547028672429951, 
11030, 155190, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-13 08:00:00, 1899-12-31 08:00:00, 808.5, 33.6875, 33.6875, POND5, 22.8, 7.78, 33.9, 24.3, 88, , , 88, , , , , , , , , , , , , , , O10, C6, S5, 47, 46.5, 48, 1.423, 1.4279, 1.4208, 1.4293, 1.4336, 1.4266, 1.425, 1.4293, 1.44223, 0.00629999999999997, 0.00570000000000004, 0.00580000000000003, 0.002, 0.00140000000000007, 0.0214299999999998, 0.134042553191489, 0.121276595744682, 0.12340425531915, 0.126241134751773, 0.00683946862481695, 5.41778132639993, 0.0681324142826595, 1.25757039972547, -0.325624999999996, 0.333359271336045, 0.841059665307478, 252.298267252823, 31.7460317460319, 24.561403508773, 369.482758620685, 141.930064625163, , 2, 0.069, 0.068, 0.069, 0.137333333333333, 0.420400681448757, -1.98534421830072, 
11031, 155191, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-13 08:00:00, 1899-12-31 08:00:00, 808.5, 33.6875, 33.6875, POND6, 22.9, 8.14, 35.5, 24.1, 59, , , 59, , , , , , , , , , , , , , , 1A, Z5, Z7, 34.5, 37.7, 38.5, 1.5383, 1.413, 1.4078, 1.5473, 1.4225, 1.4175, 1.5398, 1.4145, 1.4093, 0.0089999999999999, 0.00950000000000006, 0.00970000000000004, 0.00150000000000006, 0.00150000000000006, 0.00150000000000006, 0.260869565217388, 0.275362318840582, 0.281159420289856, 0.272463768115942, 0.0104508732622169, 3.83569284623918, 0.153844883389176, 4.01087598919756, 0.212987012987013, 1.45923596185792, 2.20998293425871, 151.447948928351, 16.6666666666675, 15.789473684211, 15.4639175257737, 15.9733526255507, , 2, 0.305, 0.306, 0.306, 0.611333333333333, 0.0944411563559912, -0.492112914833836, 
11032, 155192, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-13 00:00:00, , 800.499999999942, 33.3541666666642, 33.3541666666642, POND4, , , , , 65, , , 65, , , , , , , , , , , , , , , Z9, Z4, C21, 48, 48, 49, 1.4114, 1.4249, 1.4428, 1.4184, 1.4313, 1.4494, 1.413, 1.4262, 1.4443, 0.00700000000000012, 0.00639999999999996, 0.00659999999999994, 0.00160000000000005, 0.00129999999999986, 0.00149999999999983, 0.145833333333336, 0.133333333333333, 0.137499999999999, 0.138888888888889, 0.00636468846521827, 4.58257569495715, 0.112500000000001, 0.106250000000002, 0.106250000000002, 0.108333333333335, 0.00360843918243476, 3.33086693763203, 22.8571428571431, 20.3124999999979, 22.7272727272704, 21.9656385281372, , 2, 0.161, 0.16, 0.161, 0.321333333333333, 0.179673320287228, -1.1352762730397, 
11033, 155193, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-13 15:00:00, 1899-12-31 15:00:00, 815.499999999942, 33.9791666666642, 33.9791666666642, POND1, 24.8, 7.91, 34.1, 29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11034, 155194, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-13 15:00:00, 1899-12-31 15:00:00, 815.499999999942, 33.9791666666642, 33.9791666666642, POND2, 24.8, , 33.2, 29, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11035, 155195, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-13 15:00:00, 1899-12-31 15:00:00, 815.499999999942, 33.9791666666642, 33.9791666666642, POND3, 24.8, 7.97, 35.7, 29.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11036, 155196, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-13 15:00:00, 1899-12-31 15:00:00, 815.499999999942, 33.9791666666642, 33.9791666666642, POND4, 24.9, 8.78, 36.2, 29.7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11037, 155197, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-13 15:00:00, 1899-12-31 15:00:00, 815.499999999942, 33.9791666666642, 33.9791666666642, POND5, 24.9, 7.97, 36.1, 28.9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11038, 155198, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-13 15:00:00, 1899-12-31 15:00:00, 815.499999999942, 33.9791666666642, 33.9791666666642, POND6, 24.9, 8.31, 35.7, 30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11039, 155199, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-14 08:00:00, 1899-12-31 08:00:00, 832.5, 34.6875, 34.6875, POND1, 28.1, 7.94, 30.4, 24.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, 0.132, 0.132, 0.13, 0.262666666666667, 0.439606803951492, -1.33686947779237, 
11040, 155200, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-14 08:00:00, 1899-12-31 08:00:00, 832.5, 34.6875, 34.6875, POND2, 28.1, 8.2, 28.9, 24.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, 0.34, 0.342, 0.341, 0.682, 0.146627565982405, -0.382725621138675, 
11041, 155201, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-14 08:00:00, 1899-12-31 08:00:00, 832.5, 34.6875, 34.6875, POND3, 28, 7.72, 31.2, 24.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, 0.104, 0.106, 0.107, 0.211333333333333, 0.722803737374739, -1.55431861321302, 
11042, 155202, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-14 08:00:00, 1899-12-31 08:00:00, 832.5, 34.6875, 34.6875, POND4, 28, 8.25, 31.9, 24.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, 0.168, 0.167, 0.167, 0.334666666666667, 0.172515020674191, -1.09462026739857, 
11043, 155203, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-14 08:00:00, 1899-12-31 08:00:00, 832.5, 34.6875, 34.6875, POND5, 28.1, 7.85, 31.5, 24.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, 0.081, 0.08, 0.081, 0.161333333333333, 0.357861737101008, -1.82428266093362, 
11044, 155204, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-14 08:00:00, 1899-12-31 08:00:00, 832.5, 34.6875, 34.6875, POND6, 28.2, 8.71, 31.1, 24.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 2, 0.28, 0.278, 0.279, 0.558, 0.17921146953405, -0.583396316600826, 
11045, 155205, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-14 16:00:00, 1899-12-31 16:00:00, 840.499999999884, 35.0208333333285, 35.0208333333285, POND1, 27.8, 7.95, 30.5, 28.7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11046, 155206, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-14 16:00:00, 1899-12-31 16:00:00, 840.499999999884, 35.0208333333285, 35.0208333333285, POND2, 27.7, , 29, 28.6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11047, 155207, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-14 16:00:00, 1899-12-31 16:00:00, 840.499999999884, 35.0208333333285, 35.0208333333285, POND3, 27.4, 7.97, 32.9, 28.7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11048, 155208, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-14 16:00:00, 1899-12-31 16:00:00, 840.499999999884, 35.0208333333285, 35.0208333333285, POND4, 27.8, 8.78, 32.2, 29.3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11049, 155209, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-14 16:00:00, 1899-12-31 16:00:00, 840.499999999884, 35.0208333333285, 35.0208333333285, POND5, 27.6, 8, 31.9, 28.5, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11050, 155210, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-14 16:00:00, 1899-12-31 16:00:00, 840.499999999884, 35.0208333333285, 35.0208333333285, POND6, 27.7, 8.76, 31.3, 29.4, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
11051, 155211, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-15 08:00:00, 1899-12-31 08:00:00, 856.5, 35.6875, 35.6875, POND1, 28.9, 6.9, 29.9, 23.1, 88, , , 88, , , , , , , , , , , , FA_10152014_P1_1, , 1125, X10, Z7, O17, 45, 46.5, 47, 1.4287, 1.4089, 1.426, 1.437, 1.4169, 1.4342, 1.4304, 1.4104, 1.4276, 0.00829999999999997, 0.00800000000000001, 0.00819999999999999, 0.00169999999999981, 0.00150000000000006, 0.00160000000000005, 0.184444444444444, 0.177777777777778, 0.182222222222222, 0.181481481481481, 0.00339450051478172, 1.87043905916544, 0.14666666666667, 0.144444444444443, 0.146666666666665, 0.145925925925926, 0.00128300059820046, 0.879213607903865, 20.4819277108412, 18.7500000000007, 19.5121951219518, 19.5813742775979, , 2, 0.12, 0.12, 0.118, 0.238666666666667, 0.48381307473991, -1.4326874006896, 
11052, 155212, 10, 2015-02-05 00:00:00, Ed Wolfrum, USFFALL2014, FA, KA32, KA32_09092014_FA_P2, KA32_09092014_FA, 2014-10-15 08:00:00, 1899-12-31 08:00:00, 856.5, 35.6875, 35.6875, POND2, 29, 8, 27.4, 23.3, 82, , , 82, , , , , , , , , , , , FA_10152014_P2_1, , 1126, Z9, S3, C21, 33, 33.3, 36, 1.4127, 1.4177, 1.4434, 1.4215, 1.4264, 1.4526, 1.4142, 1.4194, 1.4448, 0.00879999999999992, 0.00869999999999993, 0.00919999999999988, 0.00149999999999983, 0.00170000000000003, 0.00140000000000007, 0.266666666666664, 0.263636363636362, 0.278787878787875, 0.269696969696967, 0.00801742821534636, 2.97275428209475, 0.221212121212124, 0.212121212121209, 0.236363636363631, 0.223232323232321, 0.0122468238918992, 5.48613377962912, 17.0454545454528, 19.540229885058, 15.2173913043488, 17.2676919116199, , 2, 0.3, 0.298, 0.299, 0.598, 0.167224080267559, -0.514164525031505, 
